index,Song,Artist,Gender,Album,Date,URL,Profanities 
6513,Follow My Lead,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/followmy.50c.txt,"{'blow': 1, 'fuckin': 1, 'bitch': 1, 'shit': 1, 'lies': 1, 'lingerie': 1, 'niggaz': 1, 'fuck': 1}"
6514,Movin On Up,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/movin_on.50c.txt,"{'blow': 1, 'fucker': 1, 'shit': 3, 'nigga': 5, 'kill': 2, 'fuck': 2, 'dead': 1, 'sick': 1, 'spit': 1, 'ass': 2}"
6515,Straight to the Bank,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/stt_bank.50c.txt,"{'gangsta': 2, 'shit': 4, 'faggot': 1, 'bitch': 1, 'slave': 1, 'fuck': 2, 'kid': 1, 'motherfucker': 1, 'fire': 1}"
6516,Amusement Park,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/amu_park.50c.txt,"{'panties': 3, 'fear': 1, 'hell': 1, 'pimp': 1, 'fuck': 1, 'color': 1, 'suck': 1, 'swallow': 1}"
6517,Fully Loaded Clip,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/fully_lc.50c.txt,"{'shit': 6, 'black': 1, 'nigga': 5, 'fire': 2, 'burn': 1, 'pistol': 1, 'fuck': 1, 'cock': 1}"
6518,Peep Show,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/peepshow.50c.txt,"{'gin': 1, 'nigga': 1, 'blow': 1, 'fuck': 2, 'shit': 4, 'aroused': 1, 'pee': 1}"
6519,Fire,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/fire.50c.txt,"{'fire': 4, 'burn': 2, 'niggaz': 1}"
6520,All of Me,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/allofme.50c.txt,"{'crack': 1, 'sick': 2, 'gangsta': 1, 'shit': 1, 'fuck': 1, 'fire': 1, 'nigga': 1, 'niggaz': 2, 'kid': 1}"
6521,Curtis 187,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/curt_187.50c.txt,"{'nigga': 9, 'murder': 1, 'bigger': 1, 'niggaz': 6, 'gun': 3, 'knife': 1, 'crime': 1, 'fuck': 1, 'kid': 1, 'bitch': 1, 'drunk': 1, 'cocaine': 1, 'ass': 2, 'shit': 1, 'beast': 1}"
6522,Touch the Sky,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/touchsky.50c.txt,"{'shit': 2, 'nigga': 4, 'pussy': 1, 'death': 1, 'fuckin': 2, 'blow': 1, 'roach': 1, 'ass': 1, 'fuck': 1, 'bitch': 1, 'shits': 1, 'hoes': 1}"
6523,Smile (I'm Leavin) *,50 CENT,M,Curtis,, http://ohhla.com/anonymous/50_cent/curtis/smile_im.50c.txt,"{'motherfuckin': 1, 'nigga': 14, 'ass': 3, 'fuck': 2, 'pimped': 1, 'sick': 1, 'shit': 1, 'fucked': 1, 'crash': 1, 'snatch': 2}"
6524,Talking in Codes,50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/talking.50c.txt,"{'niggaz': 7, 'nigga': 4, 'cock': 1, 'shit': 4, 'dirty': 1, 'syphilis': 1, 'dick': 1, 'gun': 1, 'knife': 1, 'pussy': 1, 'motherfucker': 1}"
6525,"OK, You're Right/OK, Alright",50 CENT,M,Before I Self Destruct/War Angel LP,, http://ohhla.com/anonymous/50_cent/before_i/ok_youre.50c.txt,"{'mad': 1, 'blow': 1, 'crime': 1, 'bitches': 2}"
6526,Redrum (Murder),50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/redrum.50c.txt,"{'fuckin': 2, 'murder': 3, 'gun': 2, 'nigga': 2, 'niggaz': 3, 'fuck': 1, 'hole': 1, 'shit': 1, 'die': 1}"
6527,C.R.E.A.M. 2009,50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/crm_2009.50c.txt,"{'fuck': 2, 'shit': 3, 'crack': 3, 'nigga': 7, 'killed': 1, 'niggaz': 4, 'sick': 1, 'dick': 1, 'bitch': 2, 'dope': 1, 'goddamn': 1, 'devil': 1, 'bullshit': 1}"
6528,I'll Do Anything,50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/anything.50c.txt,"{'bitches': 1, 'nigga': 1, 'bitch': 3, 'girls': 1, 'hell': 1, 'fuck': 1, 'fuckin': 1, 'shit': 3, 'ass': 1, 'smack': 1, 'stroke': 1, 'niggaz': 1, 'asshole': 1, 'bullshit': 1}"
6529,London Girl,50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/lndngirl.50c.txt,"{'shit': 2, 'suck': 1, 'dick': 1, 'horny': 1, 'sexual': 1, 'bitch': 1, 'nigga': 2, 'fuckin': 1, 'gangsta': 1, 'cock': 1}"
6530,Better Come on Your A Game,50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/bettercm.50c.txt,"{'cock': 1, 'niggaz': 5, 'shit': 5, 'bitch': 1, 'blow': 1, 'shoot': 1, 'fuckin': 1, 'sucker': 1, 'ass': 1, 'fuck': 2, 'gun': 1, 'burn': 1, 'stupid': 1, 'nigga': 1}"
6531,Get the Message,50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/gmessage.50c.txt,"{'nigga': 1, 'killed': 2, 'niggaz': 4, 'shit': 3, 'fuck': 3, 'motherfucker': 1, 'suck': 1, 'mad': 1, 'murder': 1, 'gun': 1, 'ass': 3, 'amateur': 1}"
6532,Cocaine,50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/cocaine.50c.txt,"{'fuck': 2, 'shit': 2, 'bitch': 1, 'sex': 1, 'cocaine': 1, 'niggaz': 1, 'motherfuckin': 2, 'nigga': 1}"
6533,I Gotta Win,50 CENT,M,War Angel LP,, http://ohhla.com/anonymous/50_cent/warangel/gottawin.50c.txt,"{'nigga': 1, 'loser': 1, 'blind': 1, 'bitch': 1, 'ass': 1, 'fat': 1, 'robber': 1, 'fuckin': 1, 'shit': 2, 'harder': 1, 'vibrator': 1, 'suck': 1, 'dick': 1}"
6534,Then Days Went By,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/thendays.50c.txt,"{'fucking': 4, 'raped': 1, 'nigga': 3, 'shoot': 1, 'retard': 1, 'shit': 3, 'niggaz': 2, 'drunk': 1, 'kid': 1, 'pistol': 1}"
6535,Death to My Enemies,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/death_to.50c.txt,"{'ass': 5, 'death': 2, 'dumb': 1, 'fucking': 2, 'kill': 1, 'die': 1, 'pussy': 1, 'shoot': 1, 'mad': 1, 'nigga': 2, 'goddamn': 1, 'blow': 1, 'bullshit': 1, 'itch': 1, 'kid': 1}"
6536,So Disrespectful,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/so_dis.50c.txt,"{'fucked': 3, 'dick': 2, 'shit': 7, 'fuck': 3, 'ass': 1, 'shoot': 1, 'nigga': 7, 'dope': 1, 'gun': 1, 'pussy': 1, 'bitch': 2, 'suck': 1}"
6537,Psycho,50 CENT & EMINEM,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/psycho.50c.txt,"{'knife': 2, 'kill': 2, 'bigger': 1, 'angry': 1, 'fuck': 2, 'shit': 2, 'pussy': 1, 'blow': 1, 'fucked': 1, 'criminals': 2, 'crime': 1, 'murder': 1, 'gun': 2, 'ass': 1, 'death': 1, 'snatch': 1, 'buried': 1, 'fuckin': 1, 'attack': 1, 'dead': 1, 'burn': 1, 'die': 1}"
6538,Hold Me Down,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/holddown.50c.txt,"{'crack': 1, 'shit': 3, 'nigga': 2, 'blow': 1, 'fuck': 2}"
6539,Crime Wave,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/crimewve.50c.txt,"{'crime': 3, 'shit': 4, 'shoot': 3, 'nigga': 4, 'burn': 2, 'buried': 1, 'fuck': 5, 'sick': 1, 'ass': 1, 'laid': 1}"
6540,Stretch,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/stretch.50c.txt,"{'dope': 3, 'dead': 1, 'kid': 1, 'pimped': 1, 'fucked': 1, 'niggaz': 1, 'fuckin': 2, 'murder': 1, 'die': 1, 'crack': 1, 'cocaine': 1, 'blow': 2, 'fuck': 1, 'dirty': 1}"
6541,Strong Enough,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/s_enough.50c.txt,"{'fuck': 1, 'nigga': 2, 'hustler': 1, 'bigger': 1, 'shit': 1, 'ass': 2, 'kill': 2, 'kid': 2, 'fucked': 3, 'fuckin': 3, 'queer': 1}"
6542,Get it Hot,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/getithot.50c.txt,"{'hell': 1, 'nigga': 3, 'blow': 1, 'shit': 1, 'fuck': 1, 'ass': 1}"
6543,Gangsta's Delight,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/gdelight.50c.txt,"{'fuckin': 1, 'nigga': 2, 'dead': 1, 'fuck': 1, 'dope': 1, 'sick': 1, 'cocaine': 1, 'shit': 2, 'bitch': 1, 'death': 1}"
6544,I Got Swag,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/igotswag.50c.txt,"{'kid': 1, 'sick': 1, 'shit': 2, 'ass': 1, 'destroy': 1, 'nigga': 1}"
6545,Baby By Me,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/babybyme.50c.txt,"{'porno': 1, 'quickie': 1, 'sex': 2, 'tongue': 1, 'liquor': 1}"
6546,Do You Think About Me,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/doyoume.50c.txt,"{'bitch': 2, 'fucked': 1, 'kid': 1, 'fuck': 1, 'shit': 2, 'blow': 1}"
6547,Could've Been You,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/couldve.50c.txt,"{'shit': 7, 'bitch': 2, 'fuckin': 5, 'dick': 3, 'ass': 2, 'liquor': 1, 'suck': 1}"
6548,Flight 187 *,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/flig_187.50c.txt,"{'hell': 2, 'crack': 1, 'niggaz': 2, 'fuckin': 4, 'bullshit': 1, 'herpes': 1, 'shit': 2, 'blow': 1, 'die': 1, 'nigga': 2, 'motherfucker': 1, 'black': 1, 'ass': 1, 'murder': 1, 'knife': 1, 'fuck': 1}"
6549,Baby By Me (Original) *,50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/babyorig.50c.txt,"{'porno': 1, 'quickie': 1, 'sex': 2, 'tongue': 1, 'liquor': 1}"
6550,Man's World (iTunes Bonus Track),50 CENT,M,Before I Self Destruct,, http://ohhla.com/anonymous/50_cent/before_i/manworld.50c.txt,"{'shit': 1, 'nigga': 1, 'motherfuckin': 1, 'fuck': 1, 'bitch': 2, 'suck': 1, 'ass': 1, 'niggaz': 1, 'kid': 1}"
6551,Niggas Be Schemin ,50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/niggasbe.50c.txt,"{'dirty': 4, 'niggaz': 2, 'bitch': 3, 'shit': 2, 'killed': 1, 'nigga': 5, 'dumb': 1, 'shoot': 1, 'vomit': 1, 'hole': 1, 'cocaine': 1, 'fuck': 3, 'motherfucker': 1, 'bigger': 1, 'motherfuck': 1, 'fuckin': 1}"
6552,"Queens, NY",50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/queensNY.50c.txt,"{'shit': 4, 'shitted': 1, 'torture': 1, 'bitches': 1, 'retarded': 1, 'snatch': 1, 'fucked': 1, 'nigga': 1, 'ass': 1}"
6553,I Just Wanna,50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/jstwanna.50c.txt,"{'nigga': 2, 'shit': 2, 'bitch': 3, 'fuck': 2, 'blow': 2, 'quickie': 1, 'girls': 3, 'bitches': 2, 'dick': 1, 'fuckin': 1, 'pimp': 1, 'kill': 1}"
6554,Shootin' Guns,50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/shootin.50c.txt,"{'gun': 2, 'niggaz': 2, 'nigga': 9, 'ass': 1, 'fuck': 1, 'fucked': 1, 'burn': 1, 'shit': 1, 'fuckin': 4, 'stupid': 1, 'black': 1, 'motherfuck': 1, 'fire': 1, 'pussy': 1, 'bitchin': 1, 'pistol': 1}"
6555,Put Ya Hands Up,50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/hands_up.50c.txt,"{'shit': 4, 'niggaz': 1, 'bitch': 6, 'nigga': 3, 'fuck': 1, 'hoes': 1, 'tongue': 1}"
6556,Wait Until Tonight,50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/wait_til.50c.txt,"{'naked': 1, 'kill': 1, 'fuckin': 1, 'ass': 1, 'bra': 1}"
6557,You Took My Heart,50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/you_took.50c.txt,"{'fuck': 4, 'nigga': 5, 'bullshit': 1, 'bitch': 1, 'hole': 1, 'ass': 4, 'niggaz': 7, 'bitches': 1, 'toilet': 1, 'shit': 7, 'fuckin': 1, 'kid': 1, 'fucked': 1, 'killed': 1, 'gun': 1, 'sucker': 1}"
6558,Off & On,50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/offandon.50c.txt,"{'bitch': 2, 'ass': 1, 'nigga': 3, 'smack': 1, 'niggaz': 5, 'damnit': 1, 'cocky': 1, 'fuck': 1}"
6559,"Nah, Nah, Nah",50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/nah_nah.50c.txt,"{'ass': 1, 'gun': 1, 'fuck': 3, 'spit': 1, 'nigga': 2, 'bomb': 1, 'niggaz': 3, 'bigger': 1, 'shit': 1, 'bitch': 1, 'dead': 1, 'crack': 1, 'bitches': 2, 'pistol': 1, 'cum': 1}"
6560,Stop Cryin',50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/stpcryin.50c.txt,"{'fuck': 1, 'fuckin': 1, 'niggaz': 1, 'shit': 1, 'nigga': 4, 'dead': 1, 'kid': 1, 'murder': 2, 'die': 1}"
6561,Outro Skit,50 CENT,M,The Big 10,, http://ohhla.com/anonymous/50_cent/thebig10/outroskt.50c.txt,"{'bigger': 1, 'kill': 1}"
6562,Double Up,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/doubleup.50c.txt,"{'niggaz': 1, 'nigga': 8, 'drug': 4, 'fuck': 1, 'shit': 6, 'suck': 1, 'dick': 1, 'motherfucker': 1, 'bullshit': 1, 'die': 2, 'bitch': 1, 'sob': 1, 'killed': 1, 'blow': 1, 'fuckin': 1, 'ass': 1}"
6563,Murder One,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/murder_1.50c.txt,"{'kid': 1, 'joint': 1, 'sick': 1, 'motherfuckin': 1, 'nigga': 5, 'shit': 3, 'murder': 6, 'niggaz': 4, 'stupid': 1, 'die': 1, 'spit': 1, 'blow': 1, 'fucked': 1, 'ass': 1, 'death': 1, 'gun': 1}"
6564,Riot (Remix),50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/riot_rmx.50c.txt,"{'damn': 2, 'niggaz': 6, 'nigga': 4, 'fuckin': 2, 'cocaine': 1, 'bitch': 3, 'bitches': 1, 'hoes': 2, 'gangsta': 2, 'shit': 2, 'pussy': 1, 'fire': 1, 'fucked': 1}"
6565,O.J.,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/OJ.50c.txt,"{'kill': 2, 'shit': 6, 'liquor': 1, 'ass': 2, 'niggaz': 2, 'nigga': 2, 'shitter': 1, 'sex': 1, 'bitch': 2, 'bitches': 1, 'dead': 1}"
6566,I Ain't Gonna Lie,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/iaintgon.50c.txt,"{'fuck': 15, 'nigga': 2, 'shit': 5, 'spit': 1, 'pussy': 2, 'bitch': 6, 'fuckin': 1}"
6567,Complicated,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/complic8.50c.txt,"{'nigga': 5, 'shit': 2, 'cocaine': 1, 'ass': 1, 'blind': 1, 'fuck': 2, 'bitch': 1, 'hoes': 1}"
6568,You a Killer.. Cool,50 CENT ,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/youakill.50c.txt,"{'shit': 3, 'harder': 1, 'spit': 1, 'execute': 1, 'dammit': 1, 'damn': 1, 'shoot': 1, 'blow': 1, 'nigga': 2, 'fuck': 2, 'motherfucker': 1, 'pussy': 1, 'killed': 1, 'gun': 1}"
6569,Remain Calm,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/rem_calm.50c.txt,"{'fuckin': 15, 'bong': 1, 'bitch': 5, 'dead': 1, 'smack': 1, 'shit': 2, 'god': 1, 'bomb': 3, 'knife': 1, 'bitches': 1, 'fuck': 1, 'bombs': 1, 'nigga': 1, 'crack': 1, 'ass': 1, 'mad': 1, 'damn': 1}"
6570,Can't Help Myself,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/canthelp.50c.txt,"{'shit': 4, 'niggaz': 9, 'dick': 1, 'fuck': 2, 'nigga': 6, 'kill': 2, 'motherfucker': 1, 'crack': 1, 'bitch': 1, 'crash': 1, 'died': 1, 'heroin': 1, 'pot': 1, 'ass': 1}"
6571,When I Pop the Trunk,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/whenipop.50c.txt,"{'fuckin': 1, 'harder': 1, 'burn': 1, 'knife': 1, 'hell': 2, 'shit': 1, 'pussy': 1, 'tongue': 1, 'fight': 1, 'die': 1, 'nigga': 1, 'bitch': 1, 'gangsta': 1}"
6572,Planet 50,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/planet50.50c.txt,"{'nigga': 2, 'shit': 1, 'shoot': 1}"
6573,Swag Level,50 CENT ,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/swglevel.50c.txt,"{'hell': 7, 'mad': 1, 'bitch': 1, 'nigga': 2, 'ass': 1, 'blow': 1, 'dead': 1, 'fat': 1, 'bitches': 1, 'fuck': 2, 'shit': 2, 'fucked': 1}"
6574,Lay Down (Smoked),50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/lay_down.50c.txt,"{'fuck': 5, 'bullshit': 8, 'crack': 1, 'nigga': 2, 'fight': 1, 'hell': 1, 'swallow': 1, 'gun': 1, 'shoot': 1, 'shit': 1}"
6575,All His Love,50 CENT,M,The Lost Tape,, http://ohhla.com/anonymous/50_cent/losttape/all_love.50c.txt,"{'fuck': 3, 'hoes': 1, 'bitch': 21, 'shit': 4, 'pimp': 1, 'ass': 2, 'nigga': 3, 'black': 1, 'porno': 1, 'suck': 2, 'dick': 2, 'damn': 1, 'dead': 1}"
6576,NY,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/NY.50c.txt,"{'nigga': 5, 'fuckin': 1, 'crack': 1, 'smack': 1, 'black': 1, 'niggaz': 1, 'shit': 3}"
6577,United Nations,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/united.50c.txt,"{'shit': 2, 'fuck': 2, 'bitch': 2, 'nigga': 1, 'bitches': 1, 'blow': 2, 'niggaz': 1}"
6578,Business Mind,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/business.50c.txt,"{'bitch': 2, 'niggaz': 5, 'shit': 4, 'bullshit': 1, 'nigga': 1, 'fuck': 1, 'die': 1, 'kid': 1, 'death': 1}"
6579,Roll That Shit,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/rollthat.50c.txt,"{'shit': 13, 'nigga': 3, 'bitch': 7, 'dope': 1, 'color': 1, 'ass': 1, 'cum': 1, 'pimp': 1, 'niggaz': 1, 'kid': 1, 'dick': 1}"
6580,Leave the Lights On,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/leavethe.50c.txt,"{'shit': 3, 'penthouse': 1, 'nigga': 2, 'ass': 1, 'fuck': 2, 'hell': 1}"
6581,Money,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/money.50c.txt,"{'bullshit': 4, 'nigga': 4, 'fucked': 1, 'fuck': 2, 'hoes': 2, 'dope': 1, 'shit': 3, 'fuckin': 1, 'welfare': 1, 'abortion': 1, 'kill': 1, 'niggaz': 2, 'bitches': 1, 'gay': 1}"
6582,Definition of Sexy,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/def_sexy.50c.txt,"{'sexy': 2, 'shit': 1, 'ecstacy': 1, 'nigga': 1}"
6583,Be My Bitch,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/be_bitch.50c.txt,"{'babe': 1, 'ass': 1, 'bitch': 7, 'oral': 1, 'damn': 1, 'shit': 2}"
6584,Can I Speak to You,50 CENT,M,5 (Murder by Numbers),, http://ohhla.com/anonymous/50_cent/5_murder/canspeak.50c.txt,"{'motherfucker': 1, 'murder': 1, 'niggaz': 1, 'ass': 1, 'nigga': 6, 'hoes': 1, 'black': 1, 'bitch': 1, 'fuck': 2, 'shit': 2, 'pimp': 1}"
6585,Don't Worry 'Bout It,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/dntworry.50c.txt,"{'bitch': 6, 'motherfuckin': 1, 'niggaz': 5, 'black': 1, 'shit': 4, 'dick': 1, 'ass': 1, 'dope': 1, 'nigga': 2, 'damn': 1, 'pussy': 1, 'bitches': 1}"
6586,Animal Ambition,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/animal.50c.txt,"{'tits': 1, 'bitch': 2, 'shit': 5, 'nigga': 2, 'dick': 1, 'cancer': 1, 'knife': 1, 'fuck': 1, 'dead': 1}"
6587,Pilot,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/pilot.50c.txt,"{'shit': 5, 'nigga': 2, 'hell': 1, 'bitch': 3, 'niggaz': 3, 'fuck': 2, 'suck': 1, 'bitches': 1, 'fuckin': 1, 'crack': 1, 'blow': 1, 'ass': 1}"
6588,Smoke,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/smoke.50c.txt,"{'fire': 4, 'nigga': 3, 'tongue': 1, 'bomb': 1, 'shit': 5, 'fuck': 4, 'ass': 1, 'dick': 1, 'black': 1, 'panties': 1, 'bitch': 1, 'hole': 1}"
6589,Everytime I Come Around,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/everytme.50c.txt,"{'gun': 1, 'niggaz': 6, 'fuck': 4, 'shit': 4, 'bitch': 3, 'spit': 1, 'dick': 1, 'damn': 1, 'ass': 1, 'pussy': 1, 'nigga': 1, 'shoot': 1, 'kill': 1, 'screw': 1, 'dope': 1, 'doo-doo': 1}"
6590,Irregular Heartbeat,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/irreg.50c.txt,"{'fuck': 1, 'fear': 1, 'shit': 5, 'bitch': 1, 'niggaz': 2, 'kid': 2, 'hoes': 1, 'die': 1, 'nigga': 2, 'pussy': 1, 'vaginal': 1}"
6591,Hustler,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/hustler.50c.txt,"{'hustler': 4, 'hoes': 2, 'blow': 1, 'nigga': 4, 'shit': 3, 'bitch': 1}"
6592,Twisted,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/twisted.50c.txt,"{'nigga': 1, 'addicts': 1, 'fuckin': 1}"
6593,Winners Circle,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/winners.50c.txt,"{'shit': 3, 'nigga': 3, 'bitches': 1, 'disease': 1, 'niggaz': 3}"
6594,Chase the Paper,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/chasethe.50c.txt,"{'nigga': 6, 'sucker': 2, 'bitch': 5, 'shit': 3, 'niggaz': 2, 'dick': 2, 'black': 1, 'ass': 2, 'dirty': 1, 'die': 2, 'crash': 1, 'fuck': 2, 'kid': 1, 'horny': 1, 'gun': 1, 'hoes': 1}"
6595,The Funeral,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/funeral.50c.txt,"{'funeral': 1, 'shit': 6, 'niggaz': 6, 'nigga': 8, 'dead': 3, 'bullshit': 1, 'fear': 1, 'ass': 1, 'bitch': 2, 'bitches': 1, 'fuckin': 1, 'liquor': 1, 'motherfucker': 1}"
6596,You Know,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/you_know.50c.txt,"{'crap': 1, 'nigga': 8, 'bitch': 2, 'shit': 3, 'bitches': 1, 'asses': 1, 'hoes': 1, 'fuck': 2, 'fucking': 1, 'gun': 1, 'shooting': 1, 'bullshit': 1, 'damn': 1}"
6597,Flip On You,50 CENT,M,Animal Ambition,, http://ohhla.com/anonymous/50_cent/animal/flip_on.50c.txt,"{'knife': 1, 'shit': 2, 'bitches': 1, 'nigga': 2, 'crime': 1, 'ass': 2, 'crash': 1, 'bitch': 2, 'killed': 1, 'shoot': 1}"
6598,Poppin' Them Thangs,G-UNIT,M,Beg for Mercy,, http://ohhla.com/anonymous/g_unit/begmercy/poppin.unt.txt,"{'ass': 3, 'niggaz': 4, 'hoes': 1, 'fetish': 1, 'pistol': 1, 'knife': 1, 'fuck': 1, 'nigga': 1, 'shit': 1}"
6599,My Buddy,G-UNIT,M,Beg for Mercy,, http://ohhla.com/anonymous/g_unit/begmercy/my_buddy.unt.txt,"{'ass': 1, 'mad': 1, 'hell': 1, 'kid': 1, 'fucking': 1, 'nigga': 2, 'shit': 1, 'hole': 1}"
6600,I'm So Hood,G-UNIT,M,Beg for Mercy,, http://ohhla.com/anonymous/g_unit/begmercy/imsohood.unt.txt,"{'ass': 2, 'fuckin': 2, 'crack': 1, 'shit': 2, 'niggaz': 2, 'bitch': 1, 'dope': 1, 'nigga': 1, 'fuck': 1, 'suck': 1, 'dick': 1, 'gun': 1}"
6601,Stunt 101,G-UNIT,M,Beg for Mercy,, http://ohhla.com/anonymous/g_unit/begmercy/stunt101.unt.txt,"{'nigga': 3, 'fucked': 1, 'niggaz': 1, 'blow': 1, 'color': 1, 'black': 1, 'yankee': 1, 'hoes': 1, 'mad': 1}"
6602,Wanna Get to Know You,G-UNIT,M,Beg for Mercy,, http://ohhla.com/anonymous/g_unit/begmercy/wannaget.unt.txt,"{'ass': 1, 'color': 1, 'blow': 1, 'horn': 1, 'bitches': 1, 'panties': 1, 'fuck': 2, 'nigga': 1, 'tongue': 2}"
6603,Groupie Love,G-UNIT,M,Beg for Mercy,, http://ohhla.com/anonymous/g_unit/begmercy/groupie.unt.txt,"{'fucked': 2, 'girls': 1, 'nigga': 3, 'hoes': 4, 'fuck': 2, 'dick': 1, 'church': 1, 'ass': 1, 'naked': 1, 'bitch': 4, 'shit': 1, 'pimp': 1, 'fire': 1}"
