index,Song,Artist,Gender,Album,Date,URL,Profanities
130,Brooklyn,FABOLOUS,M,From Nothin' to Somethin',, http://ohhla.com/anonymous/fabolous/fnothing/brooklyn.fab.txt,"{'sick': 1, 'bitches': 1, 'shit': 3, 'black': 1, 'panties': 1, 'nigga': 2, 'shoot': 1, 'killed': 1, 'dope': 1}"
131,I'm the Man,FABOLOUS,M,From Nothin' to Somethin',, http://ohhla.com/anonymous/fabolous/fnothing/imtheman.fab.txt,"{'motherfuckin': 1, 'dope': 1, 'gun': 1, 'shit': 1, 'mad': 1, 'bitch': 1}"
132,Joke's On You,FABOLOUS,M,From Nothin' To Somethin',, http://ohhla.com/anonymous/fabolous/fnothing/jokes_on.fab.txt,"{'pimp': 1, 'fucking': 1, 'kid': 1, 'tits': 1, 'fire': 1, 'nigga': 2, 'ass': 2}"
133,What Should I Do,FABOLOUS,M,From Nothin' to Somethin',, http://ohhla.com/anonymous/fabolous/fnothing/what_shd.fab.txt,"{'dead': 1, 'shit': 1, 'girls': 1, 'faith': 1, 'god': 1}"
134,This Is Family,FABOLOUS,M,From Nothin' to Somethin',, http://ohhla.com/anonymous/fabolous/fnothing/family.fab.txt,"{'nigga': 7, 'liquor': 1, 'spit': 3, 'bitch': 2, 'crack': 2, 'dirty': 1, 'dies': 1, 'death': 1, 'hook': 1, 'whop': 2, 'die': 1, 'bomb': 2, 'fire': 2, 'kill': 1, 'shit': 1}"
135,Niggas Know,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/nig_know.fab.txt,{'niggaz': 2}
136,Suicide,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/suicide.fab.txt,"{'damn': 1, 'niggaz': 5, 'smack': 1, 'bullshit': 1, 'dead': 1, 'spit': 1, 'devil': 1, 'kill': 1, 'kid': 3, 'blow': 1, 'shit': 1, 'fuckin': 2, 'nigga': 2, 'liquor': 1, 'fuck': 1, 'tongue': 1, 'licker': 1, 'whore': 1, 'bitches': 1}"
137,Fuck Wit' Street Fam,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/fuck_wit.fab.txt,"{'fuck': 22, 'nigga': 9, 'motherfuck': 1, 'shit': 5, 'bitches': 3, 'black': 1, 'hoes': 1, 'drunk': 1, 'ass': 1, 'niggaz': 1}"
138,We Do This Shit,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/wedothis.fab.txt,"{'nigga': 5, 'niggaz': 5, 'fuckin': 2, 'black': 1, 'shit': 2}"
139,Back to Do the Damn Thing,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/backtodo.fab.txt,"{'damn': 5, 'fight': 1, 'shit': 4, 'nigga': 1, 'joint': 1, 'vagina': 1, 'crack': 1, 'niggaz': 1, 'fuck': 1}"
140,Here's Another Hit,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/heres_an.fab.txt,{'ass': 1}
141,Paperman,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/paperman.fab.txt,"{'bitch': 1, 'nigga': 1, 'blow': 1, 'hoes': 2, 'motherfucker': 1, 'black': 1}"
142,Takin' Pictures,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/pictures.fab.txt,"{'bitches': 5, 'nigga': 3, 'motherfucker': 1, 'motherfuck': 1, 'joint': 1, 'niggaz': 6, 'hustler': 1, 'god': 1, 'die': 1, 'bitch': 1, 'shit': 6, 'spit': 3, 'fuck': 1, 'crack': 1, 'shoot': 1, 'mad': 1, 'black': 1}"
143,Song:���Mo Cars Mo Hoes,ARTIST:�FABOLOUS,M,Album:��There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/mo_cars.fab.txt,"{'hoes': 1, 'bitch': 2, 'ass': 3, 'nigga': 5, 'asses': 1, 'black': 1, 'fuck': 1}"
144,Hustla's Poster Child,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/hustlapc.fab.txt,"{'hustler': 2, 'hell': 1, 'dick': 1, 'fuck': 1, 'bitch': 1, 'shoot': 1, 'crack': 1, 'niggaz': 3}"
145,Hand On My Glock,"(FABOLOUS F/) LA THE DARKMAN, WILLIE THE KID",M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/handonmy.fab.txt,"{'nigga': 7, 'black': 1, 'killer': 1, 'pistol': 1, 'niggaz': 5, 'motherfucker': 2, 'fire': 1}"
146,Song:���I'm Gettin Money,ARTIST:�FABOLOUS,M,Album:��There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/imgettin.fab.txt,"{'black': 1, 'ass': 1, 'fuck': 1, 'shoot': 1, 'color': 1, 'weapon': 1}"
147,Song:���U Ain't Sayin Shit,ARTIST:�FABOLOUS,M,Album:��There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/u_aint.fab.txt,"{'shit': 3, 'fuck': 2, 'ass': 7, 'hoes': 2, 'nigga': 12, 'shoot': 1, 'bitch': 1, 'fraud': 1, 'cocky': 1}"
148,Brooklyn's Finest,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/brooklyn.fab.txt,"{'nigga': 2, 'gangsta': 1, 'niggaz': 2}"
149,Fuck 'Em All,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/fuck_all.fab.txt,"{'motherfuckin': 1, 'death': 1, 'motherfuck': 10, 'fuck': 4, 'cocaine': 1, 'fuckin': 1, 'shit': 1, 'blow': 1, 'snatch': 1, 'niggaz': 3, 'kill': 1, 'dead': 1, 'nigga': 1}"
150,Paper Touchin',"(FABOLOUS F/) LATIF, RED CAFE",M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/papertou.fab.txt,"{'kid': 2, 'sick': 1, 'fetish': 1, 'nigga': 1}"
151,Fall Back,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/fallback.fab.txt,"{'niggaz': 6, 'church': 1, 'fat': 1, 'suck': 1, 'stroke': 2, 'blow': 1, 'nigga': 3}"
152,I Came For the Money,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/icamefor.fab.txt,"{'nigga': 16, 'bitch': 4, 'ass': 1, 'fuckin': 4, 'headlights': 1, 'dead': 2, 'shit': 3, 'fuck': 2, 'pussy': 1, 'slut': 1, 'balls': 1, 'damn': 1, 'kill': 1}"
153,I Don't See Nobody,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/idontsee.fab.txt,"{'niggaz': 10, 'fuckin': 1, 'blind': 4, 'bitch': 2, 'fuck': 1, 'nigga': 3, 'dope': 1, 'gun': 1, 'die': 1, 'pussy': 1, 'asses': 1, 'shit': 1}"
154,I'm Da Man (Remix),FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/manremix.fab.txt,"{'motherfuckin': 1, 'hell': 1, 'nigga': 2, 'bitch': 4, 'shit': 1, 'liquor': 1, 'bitches': 1, 'damn': 1, 'pussy': 1, 'shoot': 1, 'mad': 1}"
155,Pimp By Blood,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/pimp_by.fab.txt,"{'pimp': 10, 'bitch': 1, 'sperm': 1, 'shit': 1, 'sick': 1}"
156,Say Hello,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/sayhello.fab.txt,"{'nigga': 5, 'bigger': 1, 'shit': 1, 'fuckin': 1, 'niggaz': 1}"
157,Outro,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/outro.fab.txt,"{'nigga': 2, 'shit': 1, 'fuck': 1, 'niggaz': 1}"
158,Dope Boys,FABOLOUS,M,There Is No Competition,, http://ohhla.com/anonymous/fabolous/there_is/dopeboys.fab.txt,"{'nigga': 1, 'shit': 2, 'niggaz': 1, 'dope': 2, 'bitches': 1, 'blow': 1, 'fuck': 3}"
159,My Time,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/my_time.fab.txt,"{'bigger': 1, 'hell': 1, 'cocky': 1}"
160,I'mma Do It,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/immadoit.fab.txt,"{'kill': 1, 'gun': 2, 'fuck': 4, 'sex': 1, 'cock': 1, 'hell': 1, 'die': 2, 'nigga': 1, 'retarded': 1}"
161,Feel Like I'm Back,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/feellike.fab.txt,"{'blow': 2, 'black': 1, 'ass': 1, 'bitch': 1, 'shit': 2, 'nigga': 2}"
162,"Everything, Everyday, Everywhere",FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/everyday.fab.txt,"{'shit': 1, 'niggaz': 2, 'bitch': 1, 'sucker': 1, 'nigga': 1}"
163,Throw it in the Bag,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/throw_it.fab.txt,"{'black': 1, 'niggaz': 2, 'robber': 1, 'nigga': 2, 'dead': 1, 'ass': 1}"
164,When the Money Goes (Remix),FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/when_rmx.fab.txt,"{'fuck': 1, 'blow': 1, 'sick': 1, 'bitch': 1, 'dead': 1}"
165,Salute,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/salute.fab.txt,"{'fucking': 1, 'nigga': 9, 'bigger': 1, 'shoot': 5, 'motherfucker': 8, 'bitchin': 1, 'sexy': 1, 'bitch': 1, 'gay': 1, 'niggaz': 1}"
166,There He Go,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/there_he.fab.txt,"{'nigga': 1, 'motherfucker': 2, 'shits': 1, 'pussy': 1, 'bitches': 2, 'girls': 1, 'fire': 1, 'damn': 1, 'blow': 1, 'bitch': 2, 'screw': 1, 'murder': 1}"
167,The Fabolous Life,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/fab_life.fab.txt,"{'girls': 1, 'fuck': 1, 'niggaz': 1, 'bitch': 2, 'cigarette': 2, 'booty': 1, 'ass': 1, 'shit': 1}"
168,Makin Love,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/mkn_love.fab.txt,"{'babies': 1, 'peck': 1, 'naked': 1, 'damn': 2, 'nigga': 3, 'black': 1}"
169,Last Time,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/lasttime.fab.txt,"{'ho': 2, 'blow': 1, 'shit': 2, 'ass': 1, 'niggaz': 1}"
170,Pachanga,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/pachanga.fab.txt,"{'nigga': 1, 'gross': 1, 'shit': 2, 'fuck': 1, 'sick': 1, 'niggaz': 3, 'boom': 1, 'bitch': 1, 'bitches': 1, 'dumb': 1}"
171,Lullaby,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/lullaby.fab.txt,"{'niggaz': 5, 'nigga': 1, 'ass': 1, 'whites': 1, 'bitches': 1, 'dick': 1, 'fuck': 1, 'dead': 1, 'pussy': 1}"
172,Stay,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/stay.fab.txt,"{'die': 3, 'fuck': 1}"
173,I Miss My Love,FABOLOUS,M,Loso's Way,, http://ohhla.com/anonymous/fabolous/lososway/i_missmy.fab.txt,"{'nigga': 4, 'niggaz': 1, 'mad': 1, 'ass': 1, 'shit': 1}"
174,Never Let it Go ,FABOLOUS,M,Loso's Way ,, http://ohhla.com/anonymous/fabolous/lososway/neverlet.fab.txt,"{'nigga': 1, 'shit': 3, 'kill': 1, 'hoes': 1, 'death': 1, 'bitches': 1, 'sick': 1, 'bitch': 2, 'ho': 2, 'naked': 1, 'fucked': 1, 'niggaz': 1}"
175,The Wake,FABOLOUS,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/the_wake.fab.txt,"{'fuck': 1, 'bitch': 2, 'nigga': 3, 'shit': 1, 'dead': 1, 'kill': 1, 'black': 16, 'sick': 1, 'killed': 1, 'pussy': 1, 'blow': 1, 'hoes': 1}"
176,The Wake,FABOLOUS,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/im_raw.fab.txt,"{'nigga': 2, 'dirty': 2, 'death': 1, 'sex': 1, 'bigger': 1, 'funeral': 1, 'killer': 1, 'fat': 1, 'ass': 1, 'damn': 1, 'gun': 1, 'bitch': 1, 'sick': 1, 'fucking': 2}"
177,Body Ya,FABOLOUS,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/body_ya.fab.txt,"{'niggaz': 7, 'bigger': 1, 'nigga': 3, 'kill': 3, 'fuck': 1, 'sex': 1, 'mad': 1, 'bitches': 2, 'girls': 1, 'shit': 1, 'funeral': 1, 'dead': 2}"
178,Body Count,FABOLOUS,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/bodcount.fab.txt,"{'dead': 11, 'ass': 2, 'funeral': 1, 'fuckin': 1}"
179,Body Bag (Remix),FABOLOUS,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/body_rmx.fab.txt,"{'shit': 2, 'damn': 1, 'black': 4, 'fuck': 1, 'dumb': 1, 'cemetery': 1, 'buried': 1, 'blow': 1, 'niggaz': 1, 'slime': 1, 'nigga': 1, 'cocky': 1, 'funeral': 1}"
180,You Be Killin 'Em,FABOLOUS,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/youbekll.fab.txt,"{'dead': 3, 'bitch': 1, 'hoes': 3, 'harder': 1, 'nigga': 1, 'assault': 1, 'execution': 1}"
181,Tonight,FABOLOUS,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/tonight.fab.txt,"{'fuck': 3, 'ass': 1, 'hoes': 1, 'kill': 1, 'damn': 1, 'bitch': 1}"
182,Lights Out,FABOLOUS,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/lightout.fab.txt,"{'bitch': 2, 'crack': 1, 'sexy': 1, 'black': 2, 'fuckin': 1, 'blind': 1, 'gun': 1, 'bitches': 1, 'kill': 1}"
183,Closing Prayer (Outro),(FABOLOUS F/) DJ DRAMA,M,There Is No Competition 2,, http://ohhla.com/anonymous/fabolous/nocomp_2/closingp.fab.txt,{}
184,Wolves in Sheeps Clothing,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/wolvesin.fab.txt,"{'niggaz': 4, 'fuck': 3, 'bitch': 2, 'dead': 1, 'black': 3, 'shit': 5, 'fuckin': 1, 'nigga': 3, 'ass': 1, 'died': 1}"
185,Really Tho,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/really.fab.txt,"{'niggaz': 3, 'fuck': 1, 'hoes': 2, 'shit': 2, 'bitches': 1, 'blow': 1, 'girls': 1, 'enemy': 1}"
186,That's Not Love,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/thatsnot.fab.txt,"{'dead': 2, 'die': 4, 'shit': 2, 'niggaz': 2, 'death': 1, 'spit': 1, 'bitches': 2, 'fuck': 1, 'nigga': 1, 'black': 1}"
187,Leaving You,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/leaving.fab.txt,"{'joint': 1, 'bitch': 4, 'shits': 1, 'ass': 1, 'fuck': 1, 'dead': 1}"
188,In the Morning,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/in_morn.fab.txt,"{'fuck': 2, 'blind': 1, 'ass': 2, 'fuckin': 1, 'fight': 1, 'tongue': 1}"
189,Drugs (Do This to Me),FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/drugs_do.fab.txt,"{'illegal': 1, 'fucked': 1, 'assholes': 1, 'bitch': 1, 'shit': 1}"
190,Y'all Don't Hear Me Tho,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/yalldont.fab.txt,"{'blow': 1, 'joint': 1, 'ass': 2, 'niggaz': 1, 'girls': 1, 'bitches': 3, 'shit': 5, 'dumb': 1, 'stupid': 1, 'death': 1, 'burn': 1, 'bitch': 1, 'fire': 1}"
191,Phone Numbers,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/phone_no.fab.txt,"{'shit': 3, 'bitch': 1}"
192,"Mo Brooklyn, Mo Harlem, Mo Southside",FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/mo_brook.fab.txt,"{'gay': 1, 'shit': 2, 'blind': 1, 'bitch': 1, 'nigga': 1, 'suicide': 2, 'die': 1, 'remains': 1, 'homicide': 1}"
193,Riesling & Rolling Papers,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/riesling.fab.txt,"{'fuck': 2, 'fucking': 1, 'ass': 1, 'suck': 1, 'panties': 1, 'bitches': 1, 'nigga': 1, 'shit': 2}"
194,Slow Down,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/slowdown.fab.txt,"{'damn': 2, 'fucked': 1, 'fuck': 1}"
195,Payback Music,FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/payback.fab.txt,"{'sexy': 1, 'ass': 1, 'fuck': 1, 'nigga': 1, 'shit': 1}"
196,Look at Her (You Be Killin' Em Pt. 2),FABOLOUS,M,The Soul Tape (Mixtape),, http://ohhla.com/anonymous/fabolous/soultape/lookat_2.fab.txt,"{'murder': 1, 'killer': 1}"
197,Death Comes in 3's,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/death_3s.fab.txt,"{'death': 4, 'ho': 1, 'shit': 3, 'suicide': 2, 'black': 12, 'bitches': 1, 'disease': 1, 'killed': 1, 'nigga': 4, 'niggaz': 1, 'ass': 1}"
198,You Don't Know Bout It,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/udntknow.fab.txt,"{'niggaz': 5, 'shit': 3, 'laid': 1, 'kill': 1, 'bitch': 2, 'nigga': 5, 'bitches': 1, 'hell': 1, 'hole': 1}"
199,Swag Champ,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/swgchamp.fab.txt,"{'black': 1, 'niggaz': 2, 'bitches': 1, 'showtime': 1, 'blow': 1, 'sexy': 1, 'hell': 1}"
200,She Did It,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/shedidit.fab.txt,"{'fuck': 2, 'fucking': 3, 'niggaz': 2, 'bitch': 2, 'shit': 1}"
201,Spend It,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/spend_it.fab.txt,"{'bitching': 1, 'sex': 1, 'vomit': 1, 'shit': 2, 'niggaz': 3, 'fuck': 3, 'ho': 2, 'girls': 1, 'bra': 1, 'nigga': 1, 'pussy': 1, 'blow': 1}"
202,Black City *,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/blackcty.fab.txt,"{'bitch': 11, 'ass': 1, 'shit': 1, 'black': 6, 'niggaz': 2, 'ho': 1, 'death': 1, 'kill': 1}"
203,Got That Work,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/got_work.fab.txt,"{'horny': 1, 'dick': 1, 'girls': 1, 'niggaz': 2, 'fuck': 2, 'nigga': 1, 'shit': 1, 'ho': 1, 'bitch': 1, 'ass': 1}"
204,Get Down or Lay Down,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/getorlay.fab.txt,"{'shit': 3, 'bitch': 4, 'welfare': 1, 'niggaz': 1, 'nigga': 1, 'blind': 1, 'fucked': 1}"
205,Unfuckwitable,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/unfuck.fab.txt,"{'bitches': 1, 'niggaz': 6, 'fuck': 3, 'criminal': 1, 'nigga': 6, 'sucker': 1, 'killer': 1, 'bitch': 1, 'fucking': 1}"
206,Death in the Family,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/death_in.fab.txt,"{'killing': 1, 'shit': 1, 'niggaz': 3, 'hoes': 2, 'bitches': 1, 'die': 2, 'kill': 1, 'nigga': 2, 'fuck': 2, 'bullshit': 1, 'spit': 1}"
207,Lord Knows,FABOLOUS,M,There Is No Competition III: Death Comes in 3's,, http://ohhla.com/anonymous/fabolous/nocomp_3/lordknow.fab.txt,"{'shit': 6, 'assholes': 1, 'fuck': 2, 'nigga': 2, 'sob': 1, 'fucking': 1, 'tranny': 1, 'panties': 1, 'bullshit': 1, 'bigger': 1, 'angry': 2}"
208,For The Love,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/for_love.fab.txt,"{'fuck': 4, 'shit': 7, 'crash': 1, 'kill': 1, 'spit': 1, 'fuckin': 1, 'bitch': 2}"
209,B.I.T.E.,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/BITE.fab.txt,"{'fucked': 1, 'bitch': 12, 'shit': 2}"
210,We Get High,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/wegthigh.fab.txt,"{'shit': 2, 'fuck': 1, 'ass': 2, 'nigga': 3, 'dead': 1, 'fire': 4, 'hoes': 1, 'mad': 1}"
211,Diamonds,FABOLOUS ,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/diamonds.fab.txt,"{'fight': 1, 'hoes': 1, 'devil': 1, 'faith': 1, 'bigger': 1, 'shit': 1, 'fuck': 1}"
212,Guess Who's Bizzack,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/guesswho.fab.txt,"{'shit': 4, 'bullshit': 4, 'bitches': 3, 'fucks': 2, 'kill': 1, 'funeral': 1}"
213,Louis Vuitton,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/louis_v.fab.txt,"{'shit': 3, 'nigga': 9, 'fuck': 8, 'bitch': 2, 'god': 1, 'damn': 2, 'stupid': 1, 'ass': 1}"
214,Life Is So Exciting,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/lifeisso.fab.txt,"{'nigga': 2, 'bitches': 4, 'shit': 3, 'hoes': 1, 'drunk': 1, 'ass': 1, 'fuck': 1}"
215,Only Life I Know,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/onlylife.fab.txt,"{'nigga': 2, 'bitch': 1, 'hustler': 1, 'dirty': 1}"
216,Diced Pineapples,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/dicepine.fab.txt,"{'pussy': 2, 'black': 1, 'nigga': 7, 'hell': 1, 'shit': 4, 'mad': 3, 'fuck': 6, 'burn': 1, 'pistol': 2, 'balls': 1, 'dick': 1, 'bitch': 5, 'bitches': 5, 'ass': 2, 'joint': 1, 'cock': 1, 'spit': 1, 'bitchin': 1}"
217,Beauty,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/beauty.fab.txt,"{'shit': 3, 'ass': 2, 'sex': 1}"
218,Want You Back,FABOLOUS,M,The Soul Tape 2,, http://ohhla.com/anonymous/fabolous/soultpe2/want_you.fab.txt,"{'shit': 3, 'ass': 1, 'fuckin': 1, 'asshole': 1, 'sick': 2, 'blow': 1, 'bullshit': 1, 'bitch': 3, 'fight': 3, 'bitches': 1, 'nigga': 4, 'fuck': 1, 'dick': 1, 'cock': 1, 'bigger': 1, 'fucked': 2, 'babe': 1}"
219,Sacrifices,FABOLOUS,M,The Soul Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/sacrific.fab.txt,"{'shit': 2, 'sick': 2, 'died': 1, 'lies': 1, 'hoes': 1, 'fucked': 1, 'poo': 1, 'breast': 1, 'cancer': 1}"
220,Playa,FABOLOUS,M,The Soul Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/playa.fab.txt,"{'blind': 1, 'nigga': 1, 'hoes': 2, 'drunk': 1, 'shit': 2}"
221,The Get Back,FABOLOUS,M,The Soul Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/get_back.fab.txt,"{'fuck': 2, 'death': 1, 'killed': 3, 'shit': 2, 'butt': 1, 'crack': 1, 'killer': 1, 'ass': 1, 'die': 1, 'motherfucker': 1, 'black': 1, 'dead': 1, 'goddamn': 1, 'bitch': 1}"
222,Foreigners ,FABOLOUS,M,The Soul Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/foreign.fab.txt,"{'girls': 3, 'dirty': 1, 'drug': 1, 'fuck': 5, 'hoes': 2, 'nigga': 4, 'shit': 1, 'bitches': 1}"
223,The Hope,FABOLOUS,M,The Soul Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/hope.fab.txt,"{'fuck': 1, 'death': 1, 'laid': 1, 'bitch': 1, 'slave': 1, 'kill': 1, 'stroke': 1, 'dope': 1, 'fucked': 1, 'nigga': 1}"
224,You Know,FABOLOUS,M,The S.O.U.L Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/you_know.fab.txt,"{'fuck': 1, 'motherfucker': 1, 'dead': 1, 'fuckin': 1, 'hoes': 1, 'shit': 5, 'laid': 1, 'bitch': 1, 'nigga': 5}"
225,Cuffin' Season,FABOLOUS,M,The S.O.U.L Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/cuf_seas.fab.txt,"{'hoes': 6, 'nigga': 2, 'bitch': 1, 'ho': 1, 'killed': 1, 'dumb': 1, 'butt': 1, 'dick': 1, 'bitches': 1}"
226,Thim Slick,FABOLOUS,M,The S.O.U.L Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/thmslick.fab.txt,"{'hoes': 1, 'nigga': 1, 'girls': 6, 'ass': 2, 'shit': 1, 'bitch': 1, 'cum': 1, 'knife': 1, 'fuck': 1}"
227,Lay Down,FABOLOUS,M,The S.O.U.L Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/lay_down.fab.txt,"{'gun': 1, 'ass': 1}"
228,Situationships,FABOLOUS,M,The S.O.U.L Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/situatio.fab.txt,"{'shit': 2, 'black': 1, 'ass': 3, 'fuck': 1, 'mad': 1, 'itch': 1, 'dead': 1, 'crap': 1}"
229,Young O.G. *,FABOLOUS,M,The S.O.U.L Tape 3,, http://ohhla.com/anonymous/fabolous/soul3/young_OG.fab.txt,"{'fat': 1, 'mad': 1, 'nigga': 1, 'shit': 11, 'dumb': 2, 'hoes': 2, 'spit': 1, 'dope': 1, 'tongue': 1, 'fuck': 1, 'damn': 1, 'bullshit': 1}"
230,We Good,FABOLOUS,M,The Young OG Project ,, http://ohhla.com/anonymous/fabolous/young_og/we_good.fab.txt,"{'nigga': 4, 'girls': 1, 'kill': 1, 'shit': 4, 'bigger': 1, 'bitches': 2}"
